run_name,run_id,data_version,threshold_fix_applied,price_recency,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,train_cv_aupr,train_cv_precision_class1,train_cv_recall_class1,train_cv_f1,train_prevalence_pct,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,seed
acled_event_conflict-text_seed-23_0.5_5,246c10f4b22b46509184b80600f5f007,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,0.5,5,event_type,0.2757,778,0.2962,0.2926,0.8623,0.4369,26.48,0.3876,0.3777,0.8875,0.5299,0.3892,0.3636,0.8794,0.5145,0.8,10,1,5,7,1,0.1,3,0.6,0.8,0.5,5,event_type,23
acled_event_all-text_seed-23_pca_0.5_4,21e5851cdd6e41ebbee86aafee790bc7,acled_event_all-text_seed-23,True,True,False,False,True,False,True,0.5,4,event_type,0.0678,60,0.3014,0.2695,1.0000,0.4245,26.48,0.3589,0.3704,1.0000,0.5405,0.3795,0.3264,1.0000,0.4921,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.5,4,event_type,23
acled_event_all-text_seed-23_0.5_4,f3ea574f3fae4c6e8f510e90f9726c7f,acled_event_all-text_seed-23,True,True,False,False,True,False,False,0.5,4,event_type,0.3584,778,0.3217,0.2871,0.8836,0.4334,26.48,0.3942,0.3704,1.0000,0.5405,0.3348,0.3264,1.0000,0.4921,0.6,1,0,1,3,1,0.01,1,0.6,1.0,0.5,4,event_type,23
acled_event_all-text_seed-23_pca_0.5_5,a4f86bd5f4894f9c97068336179d53c5,acled_event_all-text_seed-23,True,True,False,False,True,False,True,0.5,5,event_type,0.0305,60,0.3069,0.2759,0.9919,0.4317,26.48,0.3489,0.3704,1.0000,0.5405,0.3621,0.3264,1.0000,0.4921,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,0.5,5,event_type,23
acled_event_all-text_seed-23_0.5_5,0901388bd0ed4b8ca247f48a4b93a0c9,acled_event_all-text_seed-23,True,True,False,False,True,False,False,0.5,5,event_type,0.1085,778,0.3228,0.2868,0.9474,0.4403,26.48,0.3423,0.3791,1.0000,0.5498,0.3806,0.3287,1.0000,0.4947,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.5,5,event_type,23
acled_sub_conflict-text_seed-23_pca_0.75_4,de89d439ed6a4e099ceb99fd994d6109,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,0.75,4,sub_event_type,0.4663,52,0.2866,0.2846,0.6990,0.4045,23.52,0.3978,0.4066,0.4933,0.4458,0.3108,0.3237,0.4912,0.3902,1.0,5,1,3,7,5,0.01,5,1.0,0.6,0.75,4,sub_event_type,23
acled_sub_conflict-text_seed-23_0.75_4,ecdd49e4465a47c1bfc246322c75eff8,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,0.75,4,sub_event_type,0.4417,796,0.2675,0.2652,0.7184,0.3874,23.52,0.4492,0.3799,0.9067,0.5354,0.3282,0.2812,0.9474,0.4337,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,0.75,4,sub_event_type,23
acled_sub_conflict-text_seed-23_pca_0.75_5,d404365dde2c467abbd402e4184daf7b,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,0.75,5,sub_event_type,0.1195,52,0.2718,0.2509,0.9725,0.3989,23.52,0.3935,0.3472,1.0000,0.5155,0.3120,0.2670,1.0000,0.4214,1.0,1,2,3,3,1,0.05,0,0.8,1.0,0.75,5,sub_event_type,23
acled_sub_conflict-text_seed-23_0.75_5,4715b2a65069469dbd2449e2c3e5b7df,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,0.75,5,sub_event_type,0.2308,796,0.2831,0.2534,0.9312,0.3984,23.52,0.4093,0.3512,0.9600,0.5143,0.3339,0.2759,0.9561,0.4283,0.8,1,0,5,3,5,0.03,5,1.0,0.6,0.75,5,sub_event_type,23
acled_sub_all-text_seed-23_pca_0.75_4,359623ba91e14d2c89dd7c12913a8238,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,0.75,4,sub_event_type,0.2395,78,0.2597,0.2393,1.0000,0.3861,23.52,0.3409,0.3474,0.9867,0.5139,0.3072,0.2727,0.9737,0.4261,1.0,1,0,5,7,5,0.01,0,0.6,1.0,0.75,4,sub_event_type,23
acled_sub_all-text_seed-23_0.75_4,ec38084605214b66b163029d023f60a3,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,0.75,4,sub_event_type,0.1654,796,0.2689,0.2618,0.7816,0.3922,23.52,0.3276,0.3431,0.9333,0.5018,0.3358,0.2665,0.9912,0.4201,0.8,10,1,5,7,1,0.1,3,1.0,1.0,0.75,4,sub_event_type,23
acled_sub_all-text_seed-23_pca_0.75_5,7cd6a4e984b64a07be4bf530ea456494,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,0.75,5,sub_event_type,0.0176,78,0.2632,0.2422,1.0000,0.3900,23.52,0.3590,0.3472,1.0000,0.5155,0.3227,0.2639,1.0000,0.4176,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,0.75,5,sub_event_type,23
acled_sub_all-text_seed-23_0.75_5,dac88da437f24ebeb74859acfbaec586,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,0.75,5,sub_event_type,0.3096,796,0.2554,0.2432,0.9908,0.3906,23.52,0.3416,0.3472,1.0000,0.5155,0.2892,0.2639,1.0000,0.4176,0.6,5,2,1,5,1,0.01,1,0.6,0.8,0.75,5,sub_event_type,23
acled_event_conflict-text_seed-23_pca_0.75_4,b676b746f19940699b611be83e103e60,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,0.75,4,event_type,0.2346,34,0.2723,0.2636,0.8495,0.4023,23.52,0.3790,0.3835,0.6800,0.4904,0.3032,0.2857,0.7018,0.4061,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.75,4,event_type,23
acled_event_conflict-text_seed-23_0.75_4,cccd8985ed3348f7ac6e9ef894a79fb9,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,0.75,4,event_type,0.1394,778,0.2705,0.2395,1.0000,0.3865,23.52,0.3685,0.3472,1.0000,0.5155,0.3178,0.2639,1.0000,0.4176,1.0,5,0.1,3,3,1,0.03,0,1.0,0.6,0.75,4,event_type,23
acled_event_conflict-text_seed-23_pca_0.75_5,77dfea1835ad437889a76f44ee0b6d57,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,0.75,5,event_type,0.3814,34,0.2651,0.2644,0.7569,0.3919,23.52,0.3937,0.3884,0.6267,0.4796,0.2985,0.3096,0.5351,0.3923,1.0,5,2,1,7,5,0.1,3,0.8,0.8,0.75,5,event_type,23
acled_event_conflict-text_seed-23_0.75_5,946a0caff62046a6becb0575bb2fe168,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,0.75,5,event_type,0.3999,778,0.2527,0.2537,0.8624,0.3921,23.52,0.4006,0.3682,0.9867,0.5362,0.3352,0.2740,1.0000,0.4302,0.8,10,2,3,3,5,0.01,5,0.8,0.8,0.75,5,event_type,23
acled_event_all-text_seed-23_pca_0.75_4,7e061e58cdde43ec9a2f08febab08259,acled_event_all-text_seed-23,True,True,False,False,True,False,True,0.75,4,event_type,0.0208,60,0.2634,0.2384,1.0000,0.3850,23.52,0.3581,0.3472,1.0000,0.5155,0.2934,0.2639,1.0000,0.4176,0.6,1,1,1,3,0,0.1,1,0.6,0.8,0.75,4,event_type,23
acled_event_all-text_seed-23_0.75_4,4e07344088f34b46b0f92faaaa0fbf4c,acled_event_all-text_seed-23,True,True,False,False,True,False,False,0.75,4,event_type,0.1683,778,0.2654,0.2577,0.8932,0.4000,23.52,0.3429,0.3472,1.0000,0.5155,0.3064,0.2639,1.0000,0.4176,0.6,10,0.1,1,3,0,0.05,0,0.8,0.6,0.75,4,event_type,23
acled_event_all-text_seed-23_pca_0.75_5,3a75b60395de49e5850625267505dc10,acled_event_all-text_seed-23,True,True,False,False,True,False,True,0.75,5,event_type,0.0519,60,0.2650,0.2428,1.0000,0.3907,23.52,0.3747,0.3472,1.0000,0.5155,0.3117,0.2639,1.0000,0.4176,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.75,5,event_type,23
acled_event_all-text_seed-23_0.75_5,3f9fa5bc0f384d208dfa52673db555e2,acled_event_all-text_seed-23,True,True,False,False,True,False,False,0.75,5,event_type,0.0966,778,0.2660,0.2604,0.8303,0.3965,23.52,0.3505,0.3431,0.9333,0.5018,0.2987,0.2693,0.8860,0.4131,0.6,1,1,1,3,0,0.1,1,0.6,0.8,0.75,5,event_type,23
acled_sub_conflict-text_seed-23_pca_1_4,76b05fd191a642ba83848b6a0f07f4f6,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,1,4,sub_event_type,0.4048,52,0.2564,0.2147,0.7929,0.3380,19.26,0.3694,0.3500,0.9545,0.5122,0.3042,0.2409,0.9588,0.3851,0.6,10,0.1,5,5,5,0.01,1,0.6,0.8,1,4,sub_event_type,23
acled_sub_conflict-text_seed-23_1_4,3ac0075bf4654b1ebc444360882c9dd3,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,1,4,sub_event_type,0.3938,796,0.2511,0.2163,0.8343,0.3435,19.26,0.3824,0.3249,0.9697,0.4867,0.2936,0.2372,1.0000,0.3834,0.8,10,0.1,3,3,5,0.01,3,1.0,0.8,1,4,sub_event_type,23
acled_sub_conflict-text_seed-23_pca_1_5,b68a37ac8e9244988a46c7cc06ab3fca,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,1,5,sub_event_type,0.2238,52,0.2505,0.2122,0.8380,0.3386,19.26,0.3637,0.3143,0.6667,0.4272,0.3189,0.2735,0.6598,0.3867,1.0,5,0,1,7,5,0.1,3,0.6,0.6,1,5,sub_event_type,23
acled_sub_conflict-text_seed-23_1_5,6b290d532a984354be804aa1d40855c4,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,1,5,sub_event_type,0.0359,796,0.2591,0.2002,1.0000,0.3336,19.26,0.3597,0.3056,1.0000,0.4681,0.2951,0.2261,1.0000,0.3688,0.6,1,2,5,3,0,0.1,3,1.0,0.8,1,5,sub_event_type,23
acled_sub_all-text_seed-23_pca_1_4,1e38b6695a18487daba48dc891e6ff4f,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,1,4,sub_event_type,0.0448,78,0.2367,0.2005,0.9290,0.3298,19.26,0.2817,0.3056,1.0000,0.4681,0.2835,0.2245,1.0000,0.3667,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,1,4,sub_event_type,23
acled_sub_all-text_seed-23_1_4,86d7590bc8db469a800646b91188cd16,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,1,4,sub_event_type,0.0103,796,0.2262,0.1961,1.0000,0.3278,19.26,0.3174,0.3056,1.0000,0.4681,0.2599,0.2245,1.0000,0.3667,0.6,1,1,1,3,0,0.1,1,0.6,0.8,1,4,sub_event_type,23
acled_sub_all-text_seed-23_pca_1_5,7953ced4ab214220abf77f55e05f25d3,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,1,5,sub_event_type,0.0283,78,0.2192,0.1998,0.9944,0.3327,19.26,0.3303,0.3056,1.0000,0.4681,0.2640,0.2245,1.0000,0.3667,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,1,5,sub_event_type,23
acled_sub_all-text_seed-23_1_5,1a41519605774063bc990a44381c3566,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,1,5,sub_event_type,0.0409,796,0.2227,0.1998,1.0000,0.3330,19.26,0.3109,0.3056,1.0000,0.4681,0.2812,0.2245,1.0000,0.3667,0.8,10,1,5,7,1,0.1,3,1.0,1.0,1,5,sub_event_type,23
acled_event_conflict-text_seed-23_pca_1_4,735a55f09a994dbf93e2eb3bcc68cd0e,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,1,4,event_type,0.3423,34,0.2398,0.2336,0.5917,0.3350,19.26,0.3480,0.3417,0.6212,0.4409,0.3309,0.2660,0.5567,0.3600,0.6,5,2,1,5,1,0.05,1,0.6,0.6,1,4,event_type,23
acled_event_conflict-text_seed-23_1_4,218f21c7de0f43fe8ec872ef5e4098d4,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,1,4,event_type,0.4025,778,0.2587,0.2137,0.8284,0.3398,19.26,0.3811,0.3267,1.0000,0.4925,0.2972,0.2326,1.0000,0.3774,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1,4,event_type,23
acled_event_conflict-text_seed-23_pca_1_5,19c816481404494a82f2200e85645053,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,1,5,event_type,0.2702,34,0.2403,0.2125,0.8380,0.3390,19.26,0.3270,0.3450,0.8939,0.4979,0.2934,0.2665,0.9175,0.4130,0.6,5,0.1,5,7,5,0.03,3,0.6,0.8,1,5,event_type,23
acled_event_conflict-text_seed-23_1_5,988b369e9d9c417db9023db717456afe,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,1,5,event_type,0.3490,778,0.2413,0.2480,0.5251,0.3369,19.26,0.3544,0.3750,0.5000,0.4286,0.2733,0.2857,0.3299,0.3062,0.8,10,1,5,7,1,0.1,3,0.6,0.8,1,5,event_type,23
acled_event_all-text_seed-23_pca_1_4,4e05c5aad9c04706b980a2da289cf06e,acled_event_all-text_seed-23,True,True,False,False,True,False,True,1,4,event_type,0.1362,60,0.2260,0.1974,0.9822,0.3287,19.26,0.2941,0.3070,1.0000,0.4698,0.2864,0.2266,1.0000,0.3695,0.6,5,1,5,7,1,0.05,0,0.6,0.6,1,4,event_type,23
acled_event_all-text_seed-23_1_4,c59604d4122e4207a7146192df7b1487,acled_event_all-text_seed-23,True,True,False,False,True,False,False,1,4,event_type,0.2418,778,0.2227,0.2113,0.9290,0.3443,19.26,0.3266,0.3037,0.9848,0.4643,0.2704,0.2256,1.0000,0.3681,1.0,1,0,5,7,5,0.01,0,0.6,1.0,1,4,event_type,23
acled_event_all-text_seed-23_pca_1_5,d8fe921e65cc4f81afeb59963de2c358,acled_event_all-text_seed-23,True,True,False,False,True,False,True,1,5,event_type,0.1321,60,0.2206,0.2021,0.9553,0.3337,19.26,0.2785,0.3005,0.9697,0.4588,0.2887,0.2266,1.0000,0.3695,0.6,10,1,5,7,5,0.1,5,0.6,0.6,1,5,event_type,23
acled_event_all-text_seed-23_1_5,46ed3424fe8547f98b3a9a3ef240762a,acled_event_all-text_seed-23,True,True,False,False,True,False,False,1,5,event_type,0.1131,778,0.2277,0.2226,0.8045,0.3487,19.26,0.2831,0.2990,0.9242,0.4519,0.2759,0.2370,0.9897,0.3825,0.6,1,2,5,3,0,0.1,3,1.0,0.8,1,5,event_type,23
acled_sub_conflict-text_seed-23_pca_1.25_4,9352a29d206240e18a53fb04c300761d,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,1.25,4,sub_event_type,0.5487,52,0.2600,0.2990,0.4013,0.3427,17.50,0.3423,0.1429,0.0161,0.0290,0.2653,0.1538,0.0235,0.0408,0.6,5,2,5,5,0,0.1,5,0.6,1.0,1.25,4,sub_event_type,23
acled_sub_conflict-text_seed-23_1.25_4,540a90cbde814859b57de8dae6e56dc3,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,1.25,4,sub_event_type,0.3296,796,0.2811,0.2032,0.7566,0.3203,17.50,0.3667,0.3368,0.5161,0.4076,0.2795,0.2500,0.4353,0.3176,1.0,10,1,5,3,0,0.05,5,0.8,1.0,1.25,4,sub_event_type,23
acled_sub_conflict-text_seed-23_pca_1.25_5,d74ba88638004478ad578d2d232099e3,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,1.25,5,sub_event_type,0.4186,52,0.2377,0.2087,0.6832,0.3198,17.50,0.3932,0.3089,0.6129,0.4108,0.3196,0.2402,0.6471,0.3503,0.6,1,0,1,3,1,0.01,1,0.6,1.0,1.25,5,sub_event_type,23
acled_sub_conflict-text_seed-23_1.25_5,3a0a3f41143b4b7b83a0894239cf5eea,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,1.25,5,sub_event_type,0.2199,796,0.2489,0.2113,0.8137,0.3355,17.50,0.3693,0.3105,0.9516,0.4683,0.2774,0.2117,0.9765,0.3480,0.6,10,0,1,3,5,0.05,3,1.0,0.6,1.25,5,sub_event_type,23
acled_sub_all-text_seed-23_pca_1.25_4,8d1624dcbbe44f4095056a47e8d42194,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,1.25,4,sub_event_type,0.2840,78,0.2302,0.2198,0.5395,0.3124,17.50,0.3092,0.3061,0.4839,0.3750,0.2814,0.2632,0.5882,0.3636,0.6,10,2,1,7,0,0.05,0,0.8,1.0,1.25,4,sub_event_type,23
acled_sub_all-text_seed-23_1.25_4,3eebde49935348c99b188bbf62b8d868,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,1.25,4,sub_event_type,0.0325,796,0.2331,0.1901,0.8618,0.3115,17.50,0.3189,0.2897,1.0000,0.4493,0.2666,0.1967,0.9882,0.3281,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,1.25,4,sub_event_type,23
acled_sub_all-text_seed-23_pca_1.25_5,72ae0c96b7cf4e77a0a346ff566ac213,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,1.25,5,sub_event_type,0.1086,78,0.2066,0.1959,0.7764,0.3129,17.50,0.3028,0.2908,0.9194,0.4419,0.2588,0.2111,0.8941,0.3416,0.6,1,1,1,3,0,0.1,1,0.6,0.8,1.25,5,sub_event_type,23
acled_sub_all-text_seed-23_1.25_5,2f0849224f89444db33ecb8a6df7dda8,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,1.25,5,sub_event_type,0.3904,796,0.2171,0.2129,0.6584,0.3217,17.50,0.3485,0.2980,0.7258,0.4225,0.2674,0.2373,0.6588,0.3489,1.0,1,1,5,3,5,0.01,1,0.8,0.6,1.25,5,sub_event_type,23
acled_event_conflict-text_seed-23_pca_1.25_4,37f195e2ac8e41d3af6ed1d7b26bbf36,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,1.25,4,event_type,0.2915,34,0.2508,0.1984,0.8289,0.3202,17.50,0.3312,0.3169,0.7258,0.4412,0.2845,0.2387,0.6235,0.3453,1.0,5,0.1,3,3,1,0.03,0,1.0,0.6,1.25,4,event_type,23
acled_event_conflict-text_seed-23_1.25_4,7d6fe95d70c6409bbe661720189dc024,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,1.25,4,event_type,0.1260,778,0.2525,0.1943,0.8947,0.3192,17.50,0.3637,0.2718,0.8548,0.4125,0.3049,0.2034,0.8353,0.3272,1.0,1,2,3,3,1,0.05,0,0.8,1.0,1.25,4,event_type,23
acled_event_conflict-text_seed-23_pca_1.25_5,464aec09978f48a0a435202455c6e4bc,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,1.25,5,event_type,0.1575,34,0.2435,0.2059,0.8696,0.3329,17.50,0.3347,0.3185,0.8065,0.4566,0.3118,0.2267,0.8588,0.3587,0.6,10,1,1,5,5,0.1,1,0.6,0.8,1.25,5,event_type,23
acled_event_conflict-text_seed-23_1.25_5,5c1f6f15de454fceba2ac93797600a5f,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,1.25,5,event_type,0.1225,778,0.2347,0.1965,0.8447,0.3189,17.50,0.3667,0.3089,0.9516,0.4664,0.2715,0.1969,0.8941,0.3227,0.8,10,1,5,3,5,0.1,1,1.0,0.8,1.25,5,event_type,23
acled_event_all-text_seed-23_pca_1.25_4,92d526c0a5d444c5892d79306e7ca039,acled_event_all-text_seed-23,True,True,False,False,True,False,True,1.25,4,event_type,0.3982,60,0.2287,0.2172,0.6645,0.3274,17.50,0.3043,0.2903,0.7258,0.4147,0.2662,0.2301,0.6118,0.3344,0.6,1,1,3,7,1,0.01,3,0.8,0.6,1.25,4,event_type,23
acled_event_all-text_seed-23_1.25_4,29f8e5e2628b4e89a855cf4c7477d398,acled_event_all-text_seed-23,True,True,False,False,True,False,False,1.25,4,event_type,0.1139,778,0.2166,0.1988,0.8816,0.3245,17.50,0.3144,0.2897,1.0000,0.4493,0.2652,0.1995,1.0000,0.3327,0.8,1,0,5,3,5,0.05,0,0.6,0.8,1.25,4,event_type,23
acled_event_all-text_seed-23_pca_1.25_5,40efef049bac41beaf17e8e585abd885,acled_event_all-text_seed-23,True,True,False,False,True,False,True,1.25,5,event_type,0.1692,60,0.2054,0.1916,0.8261,0.3111,17.50,0.3061,0.2843,0.9032,0.4324,0.2597,0.2043,0.8941,0.3326,0.6,1,0.1,1,5,5,0.03,5,1.0,1.0,1.25,5,event_type,23
acled_event_all-text_seed-23_1.25_5,5431868b28134631bb4bc2a97eef9b63,acled_event_all-text_seed-23,True,True,False,False,True,False,False,1.25,5,event_type,0.2956,778,0.2318,0.2077,0.6335,0.3129,17.50,0.3759,0.3108,0.7419,0.4381,0.2479,0.2374,0.6118,0.3421,1.0,1,0,3,7,5,0.01,3,1.0,1.0,1.25,5,event_type,23
acled_sub_conflict-text_seed-23_pca_1.5_4,9b538522cce24bfabe6672a415aed7aa,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,1.5,4,sub_event_type,0.4446,52,0.2508,0.2584,0.4186,0.3195,15.00,0.3568,0.4500,0.1698,0.2466,0.2185,0.1429,0.0290,0.0482,0.6,1,0,5,7,0,0.03,5,0.8,0.6,1.5,4,sub_event_type,23
acled_sub_conflict-text_seed-23_1.5_4,7cf16d0f28fd4a0d804c22f0cc1186f9,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,1.5,4,sub_event_type,0.4368,796,0.2265,0.2602,0.3953,0.3138,15.00,0.3745,0.5238,0.2075,0.2973,0.2042,0.5714,0.0580,0.1053,1.0,1,0,5,7,5,0.03,0,0.6,1.0,1.5,4,sub_event_type,23
acled_sub_conflict-text_seed-23_pca_1.5_5,09fe64eeeb10430282862519e504f284,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,True,1.5,5,sub_event_type,0.4654,52,0.2182,0.2206,0.4526,0.2967,15.00,0.3706,0.3889,0.2642,0.3146,0.2243,0.2340,0.1594,0.1897,0.8,10,1,3,5,1,0.01,0,0.6,1.0,1.5,5,sub_event_type,23
acled_sub_conflict-text_seed-23_1.5_5,b2672debc5c040b497a3db81aeedc789,acled_sub_conflict-text_seed-23,True,True,False,False,True,True,False,1.5,5,sub_event_type,0.2543,796,0.2306,0.2230,0.4526,0.2988,15.00,0.3386,0.3878,0.3585,0.3725,0.1909,0.1429,0.1014,0.1186,0.8,1,0.1,1,5,5,0.05,1,0.8,0.8,1.5,5,sub_event_type,23
acled_sub_all-text_seed-23_pca_1.5_4,be755ad3306c414b8a66783b76ffad94,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,1.5,4,sub_event_type,0.4318,78,0.2150,0.2547,0.4186,0.3167,15.00,0.3333,0.3774,0.3774,0.3774,0.2123,0.2056,0.3188,0.2500,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,4,sub_event_type,23
acled_sub_all-text_seed-23_1.5_4,7180e989168842a69e692109f3d0f161,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,1.5,4,sub_event_type,0.1851,796,0.1938,0.2147,0.5659,0.3113,15.00,0.3345,0.2879,0.7170,0.4108,0.2071,0.2017,0.6812,0.3113,1.0,10,1,3,3,1,0.1,0,1.0,1.0,1.5,4,sub_event_type,23
acled_sub_all-text_seed-23_pca_1.5_5,2704efb359c74d9fa35397577d15359d,acled_sub_all-text_seed-23,True,True,False,False,True,False,True,1.5,5,sub_event_type,0.3149,78,0.1962,0.1793,0.6715,0.2831,15.00,0.3375,0.2550,0.7170,0.3762,0.2219,0.1770,0.5362,0.2662,1.0,5,0.1,3,3,1,0.03,0,1.0,0.6,1.5,5,sub_event_type,23
acled_sub_all-text_seed-23_1.5_5,4757456bfd444a34baec9f531cb59e12,acled_sub_all-text_seed-23,True,True,False,False,True,False,False,1.5,5,sub_event_type,0.4827,796,0.1932,0.2628,0.2993,0.2799,15.00,0.3702,0.3714,0.4906,0.4228,0.2220,0.2020,0.2899,0.2381,1.0,1,2,3,3,5,0.01,3,0.6,1.0,1.5,5,sub_event_type,23
acled_event_conflict-text_seed-23_pca_1.5_4,9bffbca9443f40d2b923cf9320c619af,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,1.5,4,event_type,0.4393,34,0.2386,0.2438,0.4574,0.3181,15.00,0.3735,0.3889,0.1321,0.1972,0.2560,0.2857,0.1159,0.1649,0.6,5,2,5,7,0,0.1,1,0.6,0.6,1.5,4,event_type,23
acled_event_conflict-text_seed-23_1.5_4,5ab0716db2f441708f9cc500984f40a6,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,1.5,4,event_type,0.4830,778,0.2272,0.2848,0.3333,0.3071,15.00,0.3404,0.5333,0.1509,0.2353,0.1736,0.2500,0.0145,0.0274,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,4,event_type,23
acled_event_conflict-text_seed-23_pca_1.5_5,644ba852660f40de8b00f2b80f2c3823,acled_event_conflict-text_seed-23,True,True,False,False,True,True,True,1.5,5,event_type,0.4618,34,0.2150,0.2364,0.4745,0.3155,15.00,0.3295,0.2833,0.3208,0.3009,0.2290,0.2466,0.2609,0.2535,1.0,5,2,3,5,0,0.01,1,0.8,1.0,1.5,5,event_type,23
acled_event_conflict-text_seed-23_1.5_5,cce351d8a79d4dcdb8cace4724c10de0,acled_event_conflict-text_seed-23,True,True,False,False,True,True,False,1.5,5,event_type,0.4793,778,0.2258,0.2907,0.3650,0.3236,15.00,0.3413,0.4762,0.1887,0.2703,0.2133,0.6667,0.0290,0.0556,1.0,1,0,5,7,5,0.01,0,0.6,1.0,1.5,5,event_type,23
acled_event_all-text_seed-23_pca_1.5_4,5c30a3d1ffdd4493926385d1ec2e9767,acled_event_all-text_seed-23,True,True,False,False,True,False,True,1.5,4,event_type,0.4786,60,0.2067,0.2877,0.3256,0.3055,15.00,0.3171,0.3200,0.1509,0.2051,0.2437,0.3077,0.0580,0.0976,0.6,10,0.1,3,7,0,0.01,3,0.8,1.0,1.5,4,event_type,23
acled_event_all-text_seed-23_1.5_4,06257b6d6a004c75b76cff17fc1d7c71,acled_event_all-text_seed-23,True,True,False,False,True,False,False,1.5,4,event_type,0.3020,778,0.1949,0.1995,0.5814,0.2970,15.00,0.3743,0.2903,0.6792,0.4068,0.2214,0.2053,0.5652,0.3012,1.0,1,2,3,3,5,0.03,0,0.8,1.0,1.5,4,event_type,23
acled_event_all-text_seed-23_pca_1.5_5,02144cf8f8024c448d2d9c8e1c9d14a2,acled_event_all-text_seed-23,True,True,False,False,True,False,True,1.5,5,event_type,0.0791,60,0.1876,0.1695,0.7956,0.2795,15.00,0.3085,0.2711,0.8491,0.4110,0.1887,0.1583,0.5507,0.2460,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,1.5,5,event_type,23
acled_event_all-text_seed-23_1.5_5,76d969852b9246bdb577bc74230b44ce,acled_event_all-text_seed-23,True,True,False,False,True,False,False,1.5,5,event_type,0.2109,778,0.1972,0.1571,0.9781,0.2707,15.00,0.3314,0.2383,0.9623,0.3820,0.2211,0.1605,1.0000,0.2766,1.0,1,1,5,7,0,0.01,0,1.0,0.8,1.5,5,event_type,23
