run_name,run_id,data_version,threshold_fix_applied,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,train_cv_aupr,train_cv_f1,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,price_recency
acled_sub_text_conflict_threshold_change_pca_1.25_5,6a76d513247c426cbb8981152f69a1b7,acled_sub_text_conflict_threshold_change,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1.25,5,sub_event_type,0.4186,52,0.2377,0.3198,0.3932,0.3089,0.6129,0.4108,0.3196,0.2402,0.6471,0.3503,0.6,1,0,1,3,1,0.01,1,0.6,1,1.25,5,sub_event_type,FALSE
acled_sub_text_conflict_threshold_change_1.25_5,cd41f694a73143dc99e805c272585298,acled_sub_text_conflict_threshold_change,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1.25,5,sub_event_type,0.2199,796,0.2489,0.3355,0.3693,0.3105,0.9516,0.4683,0.2774,0.2117,0.9765,0.348,0.6,10,0,1,3,5,0.05,3,1,0.6,1.25,5,sub_event_type,FALSE
acled_sub_text_all_threshold_change_pca_1.25_4,bb6a1dc3f8b14064b11e0336cb643ef6,acled_sub_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1.25,4,sub_event_type,0.284,78,0.2302,0.3124,0.3092,0.3061,0.4839,0.375,0.2814,0.2632,0.5882,0.3636,0.6,10,2,1,7,0,0.05,0,0.8,1,1.25,4,sub_event_type,FALSE
acled_sub_text_all_threshold_change_1.25_4,68f69acf0cea464ba44d8f3463651ffb,acled_sub_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,4,sub_event_type,0.0325,796,0.2331,0.3115,0.3189,0.2897,1,0.4493,0.2666,0.1967,0.9882,0.3281,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,1.25,4,sub_event_type,FALSE
acled_sub_text_all_threshold_change_pca_1.25_5,585f6cf8c74848c69b207255323de80b,acled_sub_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1.25,5,sub_event_type,0.1086,78,0.2066,0.3129,0.3028,0.2908,0.9194,0.4419,0.2588,0.2111,0.8941,0.3416,0.6,1,1,1,3,0,0.1,1,0.6,0.8,1.25,5,sub_event_type,FALSE
acled_sub_text_all_threshold_change_1.25_5,45537c1b80aa4a80b6f786dccc0a2671,acled_sub_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,5,sub_event_type,0.3904,796,0.2171,0.3217,0.3485,0.298,0.7258,0.4225,0.2674,0.2373,0.6588,0.3489,1,1,1,5,3,5,0.01,1,0.8,0.6,1.25,5,sub_event_type,FALSE
acled_event_text_conflict_threshold_change_pca_1.25_4,2565e26d2782405780be10edf282b532,acled_event_text_conflict_threshold_change,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1.25,4,event_type,0.2915,34,0.2508,0.3202,0.3312,0.3169,0.7258,0.4412,0.2845,0.2387,0.6235,0.3453,1,5,0.1,3,3,1,0.03,0,1,0.6,1.25,4,event_type,FALSE
acled_event_text_conflict_threshold_change_1.25_4,bf7165571f8f44a8a2bb93d14791e15b,acled_event_text_conflict_threshold_change,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1.25,4,event_type,0.126,778,0.2525,0.3192,0.3637,0.2718,0.8548,0.4125,0.3049,0.2034,0.8353,0.3272,1,1,2,3,3,1,0.05,0,0.8,1,1.25,4,event_type,FALSE
acled_event_text_conflict_threshold_change_pca_1.25_5,42e5e72269304ca8b8a863e506ef9e91,acled_event_text_conflict_threshold_change,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1.25,5,event_type,0.1575,34,0.2435,0.3329,0.3347,0.3185,0.8065,0.4566,0.3118,0.2267,0.8588,0.3587,0.6,10,1,1,5,5,0.1,1,0.6,0.8,1.25,5,event_type,FALSE
acled_event_text_conflict_threshold_change_1.25_5,66527e943ad14f17b66fe43a64d7db2a,acled_event_text_conflict_threshold_change,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1.25,5,event_type,0.1225,778,0.2347,0.3189,0.3667,0.3089,0.9516,0.4664,0.2715,0.1969,0.8941,0.3227,0.8,10,1,5,3,5,0.1,1,1,0.8,1.25,5,event_type,FALSE
acled_event_text_all_threshold_change_pca_1.25_4,617511498124461293b25909892dbd9b,acled_event_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1.25,4,event_type,0.3982,60,0.2287,0.3274,0.3043,0.2903,0.7258,0.4147,0.2662,0.2301,0.6118,0.3344,0.6,1,1,3,7,1,0.01,3,0.8,0.6,1.25,4,event_type,FALSE
acled_event_text_all_threshold_change_1.25_4,57079e7c9d9f41cb94e65abc328a02c5,acled_event_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,4,event_type,0.1139,778,0.2166,0.3245,0.3144,0.2897,1,0.4493,0.2652,0.1995,1,0.3327,0.8,1,0,5,3,5,0.05,0,0.6,0.8,1.25,4,event_type,FALSE
acled_event_text_all_threshold_change_pca_1.25_5,4e808971cbe246728a025b5e78838ccb,acled_event_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1.25,5,event_type,0.1692,60,0.2054,0.3111,0.3061,0.2843,0.9032,0.4324,0.2597,0.2043,0.8941,0.3326,0.6,1,0.1,1,5,5,0.03,5,1,1,1.25,5,event_type,FALSE
acled_event_text_all_threshold_change_1.25_5,6de71ccfb55d47c7a44e9af732defb2d,acled_event_text_all_threshold_change,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,5,event_type,0.2956,778,0.2318,0.3129,0.3759,0.3108,0.7419,0.4381,0.2479,0.2374,0.6118,0.3421,1,1,0,3,7,5,0.01,3,1,1,1.25,5,event_type,FALSE
