run_name,run_id,data_version,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,active_window_end,threshold_fix_applied
acled_sub_rain_text_all_threshold_change_2.5_5,1d74fe7a7ad542f6bb8bd510d3cb3422,acled_sub_rain_text_all_threshold_change,False,True,True,False,False,2.5,5,sub_event_type,0.1691,797,0.1982,0.1573,0.4516,0.2333,0.1712,0.1478,0.425,0.2194,0.6,5,2.0,1,7,5,0.03,3,0.8,1.0,2.5,5,sub_event_type,2025,True
acled_event_rain_text_conflict_threshold_change_2.5_4,b6c1679e0a264e069928878ccf84876f,acled_event_rain_text_conflict_threshold_change,False,True,True,True,False,2.5,4,event_type,0.5266,779,0.2355,1.0,0.0323,0.0625,0.1633,0.0,0.0,0.0,0.6,1,0.0,5,5,1,0.01,0,0.8,1.0,2.5,4,event_type,2025,True
acled_event_rain_text_conflict_threshold_change_2.5_5,befb864009f44dba92f1813cafd211e8,acled_event_rain_text_conflict_threshold_change,False,True,True,True,False,2.5,5,event_type,0.5391,779,0.2371,1.0,0.0323,0.0625,0.1472,0.0,0.0,0.0,0.8,10,0.0,5,7,1,0.01,1,1.0,0.8,2.5,5,event_type,2025,True
acled_event_rain_text_all_threshold_change_pca_2.5_4,1e640ce79dd54b25b0d2a1d9b33a186e,acled_event_rain_text_all_threshold_change,False,True,True,False,True,2.5,4,event_type,0.4172,61,0.224,0.1452,0.2903,0.1935,0.2266,0.1746,0.275,0.2136,1.0,10,2.0,3,7,1,0.01,1,0.6,0.6,2.5,4,event_type,2025,True
acled_event_rain_text_all_threshold_change_2.5_4,1d8ea9257ce24bceb2dc82f52bc5b4b8,acled_event_rain_text_all_threshold_change,False,True,True,False,False,2.5,4,event_type,0.1735,779,0.1813,0.1892,0.2258,0.2059,0.1313,0.14,0.175,0.1556,0.6,10,1.0,1,5,5,0.1,3,0.8,0.8,2.5,4,event_type,2025,True
acled_event_rain_text_all_threshold_change_pca_2.5_5,d83950b077954d659cfe46befe496f1f,acled_event_rain_text_all_threshold_change,False,True,True,False,True,2.5,5,event_type,0.4112,61,0.2243,0.2,0.3548,0.2558,0.2508,0.1591,0.175,0.1667,1.0,1,1.0,5,5,5,0.01,0,1.0,1.0,2.5,5,event_type,2025,True
acled_event_rain_text_all_threshold_change_2.5_5,02104586af6e45b2a4009f2d3f586d79,acled_event_rain_text_all_threshold_change,False,True,True,False,False,2.5,5,event_type,0.1182,779,0.1803,0.1429,0.5161,0.2238,0.1649,0.124,0.375,0.1863,0.6,10,2.0,1,7,0,0.05,0,0.8,1.0,2.5,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_1.25_4,f81763cb61684e6fb53d5196a6e2e7cf,acled_sub_text_conflict_threshold_change,False,False,True,True,False,1.25,4,sub_event_type,0.3296,796,0.3667,0.3368,0.5161,0.4076,0.2795,0.25,0.4353,0.3176,1.0,10,1.0,5,3,0,0.05,5,0.8,1.0,1.25,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_1.25_5,910ceeb06453467d93849168f97181a6,acled_sub_text_conflict_threshold_change,False,False,True,True,False,1.25,5,sub_event_type,0.2199,796,0.3693,0.3105,0.9516,0.4683,0.2774,0.2117,0.9765,0.348,0.6,10,0.0,1,3,5,0.05,3,1.0,0.6,1.25,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_1.25_4,ce688b1d83f242b0ad267d4638c47889,acled_sub_text_all_threshold_change,False,False,True,False,True,1.25,4,sub_event_type,0.284,78,0.3092,0.3061,0.4839,0.375,0.2814,0.2632,0.5882,0.3636,0.6,10,2.0,1,7,0,0.05,0,0.8,1.0,1.25,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_1.25_4,5eb9e9f3858f440886333f4049997591,acled_sub_text_all_threshold_change,False,False,True,False,False,1.25,4,sub_event_type,0.0325,796,0.3189,0.2897,1.0,0.4493,0.2666,0.1967,0.9882,0.3281,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,1.25,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_1.25_5,cc484624f3004d3da2b95397cc5027fb,acled_sub_text_all_threshold_change,False,False,True,False,True,1.25,5,sub_event_type,0.1086,78,0.3028,0.2908,0.9194,0.4419,0.2588,0.2111,0.8941,0.3416,0.6,1,1.0,1,3,0,0.1,1,0.6,0.8,1.25,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_1.25_5,d3a4a5e1fc564a87a29bd7d5ef8c601f,acled_sub_text_all_threshold_change,False,False,True,False,False,1.25,5,sub_event_type,0.3904,796,0.3485,0.298,0.7258,0.4225,0.2674,0.2373,0.6588,0.3489,1.0,1,1.0,5,3,5,0.01,1,0.8,0.6,1.25,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_1.25_4,db31b308e3d442d5aad9c6553b10c311,acled_event_text_conflict_threshold_change,False,False,True,True,False,1.25,4,event_type,0.126,778,0.3637,0.2718,0.8548,0.4125,0.3049,0.2034,0.8353,0.3272,1.0,1,2.0,3,3,1,0.05,0,0.8,1.0,1.25,4,event_type,2025,True
acled_event_text_conflict_threshold_change_1.25_5,dac271aa01814287b9f0becd6ec21e63,acled_event_text_conflict_threshold_change,False,False,True,True,False,1.25,5,event_type,0.1225,778,0.3667,0.3089,0.9516,0.4664,0.2715,0.1969,0.8941,0.3227,0.8,10,1.0,5,3,5,0.1,1,1.0,0.8,1.25,5,event_type,2025,True
acled_event_text_all_threshold_change_pca_1.25_4,089db84de9d54754a04e68d4e56b643c,acled_event_text_all_threshold_change,False,False,True,False,True,1.25,4,event_type,0.3982,60,0.3043,0.2903,0.7258,0.4147,0.2662,0.2301,0.6118,0.3344,0.6,1,1.0,3,7,1,0.01,3,0.8,0.6,1.25,4,event_type,2025,True
acled_event_text_all_threshold_change_1.25_4,2c371c76d5594cbe82e6eca24b63d823,acled_event_text_all_threshold_change,False,False,True,False,False,1.25,4,event_type,0.1139,778,0.3144,0.2897,1.0,0.4493,0.2652,0.1995,1.0,0.3327,0.8,1,0.0,5,3,5,0.05,0,0.6,0.8,1.25,4,event_type,2025,True
acled_event_text_all_threshold_change_pca_1.25_5,88633a5631d345329a1e4d63f561a08c,acled_event_text_all_threshold_change,False,False,True,False,True,1.25,5,event_type,0.1692,60,0.3061,0.2843,0.9032,0.4324,0.2597,0.2043,0.8941,0.3326,0.6,1,0.1,1,5,5,0.03,5,1.0,1.0,1.25,5,event_type,2025,True
acled_event_text_all_threshold_change_1.25_5,e7cde5aedb894b5381a1a526285da418,acled_event_text_all_threshold_change,False,False,True,False,False,1.25,5,event_type,0.2956,778,0.3759,0.3108,0.7419,0.4381,0.2479,0.2374,0.6118,0.3421,1.0,1,0.0,3,7,5,0.01,3,1.0,1.0,1.25,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_1.5_4,6c381cb32d72468597bb4b732eaa1a92,acled_sub_text_conflict_threshold_change,False,False,True,True,False,1.5,4,sub_event_type,0.4368,796,0.3745,0.5238,0.2075,0.2973,0.2042,0.5714,0.058,0.1053,1.0,1,0.0,5,7,5,0.03,0,0.6,1.0,1.5,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_1.5_5,a409ad5ce44f4cfcb9ffa2063a22b7ea,acled_sub_text_conflict_threshold_change,False,False,True,True,False,1.5,5,sub_event_type,0.2543,796,0.3386,0.3878,0.3585,0.3725,0.1909,0.1429,0.1014,0.1186,0.8,1,0.1,1,5,5,0.05,1,0.8,0.8,1.5,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_1.5_4,4c38fef30137441a9ca2a00b4fbdee2b,acled_sub_text_all_threshold_change,False,False,True,False,True,1.5,4,sub_event_type,0.4318,78,0.3333,0.3774,0.3774,0.3774,0.2123,0.2056,0.3188,0.25,0.8,10,0.0,1,7,5,0.01,0,0.8,0.6,1.5,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_1.5_4,d98d840c65894b048595e065cce53356,acled_sub_text_all_threshold_change,False,False,True,False,False,1.5,4,sub_event_type,0.1851,796,0.3345,0.2879,0.717,0.4108,0.2071,0.2017,0.6812,0.3113,1.0,10,1.0,3,3,1,0.1,0,1.0,1.0,1.5,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_1.5_5,7e602bcb2f284ae3a4b591da0aa7d31b,acled_sub_text_all_threshold_change,False,False,True,False,True,1.5,5,sub_event_type,0.3149,78,0.3375,0.255,0.717,0.3762,0.2219,0.177,0.5362,0.2662,1.0,5,0.1,3,3,1,0.03,0,1.0,0.6,1.5,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_1.5_5,66133b465d964955a1a5dc150ddd581d,acled_sub_text_all_threshold_change,False,False,True,False,False,1.5,5,sub_event_type,0.4827,796,0.3702,0.3714,0.4906,0.4228,0.222,0.202,0.2899,0.2381,1.0,1,2.0,3,3,5,0.01,3,0.6,1.0,1.5,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_1.5_4,6ea5036419c54d2693b5309121467785,acled_event_text_conflict_threshold_change,False,False,True,True,False,1.5,4,event_type,0.483,778,0.3404,0.5333,0.1509,0.2353,0.1736,0.25,0.0145,0.0274,0.8,10,0.0,1,7,5,0.01,0,0.8,0.6,1.5,4,event_type,2025,True
acled_event_text_conflict_threshold_change_1.5_5,5578f67a8ada4a95aed5a0cdfafba1e9,acled_event_text_conflict_threshold_change,False,False,True,True,False,1.5,5,event_type,0.4793,778,0.3413,0.4762,0.1887,0.2703,0.2133,0.6667,0.029,0.0556,1.0,1,0.0,5,7,5,0.01,0,0.6,1.0,1.5,5,event_type,2025,True
acled_event_text_all_threshold_change_pca_1.5_4,f5c9c954923b407b8df0f249ea94ad11,acled_event_text_all_threshold_change,False,False,True,False,True,1.5,4,event_type,0.4786,60,0.3171,0.32,0.1509,0.2051,0.2437,0.3077,0.058,0.0976,0.6,10,0.1,3,7,0,0.01,3,0.8,1.0,1.5,4,event_type,2025,True
acled_event_text_all_threshold_change_1.5_4,4312f2ee36314379b0ec684ab732fb05,acled_event_text_all_threshold_change,False,False,True,False,False,1.5,4,event_type,0.302,778,0.3743,0.2903,0.6792,0.4068,0.2214,0.2053,0.5652,0.3012,1.0,1,2.0,3,3,5,0.03,0,0.8,1.0,1.5,4,event_type,2025,True
acled_event_text_all_threshold_change_pca_1.5_5,42cf595a7d0148b99a21e9e79d306b80,acled_event_text_all_threshold_change,False,False,True,False,True,1.5,5,event_type,0.0791,60,0.3085,0.2711,0.8491,0.411,0.1887,0.1583,0.5507,0.246,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,1.5,5,event_type,2025,True
acled_event_text_all_threshold_change_1.5_5,6c66c9d446764ea3ac0dc10458ff1420,acled_event_text_all_threshold_change,False,False,True,False,False,1.5,5,event_type,0.2109,778,0.3314,0.2383,0.9623,0.382,0.2211,0.1605,1.0,0.2766,1.0,1,1.0,5,7,0,0.01,0,1.0,0.8,1.5,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_1.75_4,ec9b0a2a7dfe46db8a0a7872f5246ad4,acled_sub_text_conflict_threshold_change,False,False,True,True,False,1.75,4,sub_event_type,0.475,796,0.3372,0.5714,0.1633,0.254,0.1634,0.25,0.0345,0.0606,1.0,10,2.0,3,7,1,0.01,1,0.6,0.6,1.75,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_1.75_5,ef273a654696415ea72286f7f132623d,acled_sub_text_conflict_threshold_change,False,False,True,True,False,1.75,5,sub_event_type,0.4579,796,0.3186,0.4375,0.1429,0.2154,0.1502,0.15,0.0517,0.0769,0.6,10,0.1,1,3,0,0.05,0,0.8,0.6,1.75,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_1.75_4,44c1e409647a483abf171faf4db29e77,acled_sub_text_all_threshold_change,False,False,True,False,True,1.75,4,sub_event_type,0.3531,78,0.2905,0.2667,0.3265,0.2936,0.2016,0.2195,0.3103,0.2571,0.6,5,2.0,1,7,5,0.03,3,0.8,1.0,1.75,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_1.75_4,313789059ac84d9fb0624bb99da989d6,acled_sub_text_all_threshold_change,False,False,True,False,False,1.75,4,sub_event_type,0.4072,796,0.3423,0.2588,0.449,0.3284,0.1441,0.1462,0.5345,0.2296,1.0,10,2.0,1,7,0,0.01,3,1.0,0.8,1.75,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_1.75_5,96621167642d4135b2c47dc370686db0,acled_sub_text_all_threshold_change,False,False,True,False,True,1.75,5,sub_event_type,0.4134,78,0.3517,0.2431,0.898,0.3826,0.2535,0.1386,0.9655,0.2424,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,1.75,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_1.75_5,e6729a0164a6443b9ac8dfcdf8e77092,acled_sub_text_all_threshold_change,False,False,True,False,False,1.75,5,sub_event_type,0.2465,796,0.3354,0.2194,0.8776,0.351,0.1578,0.14,0.9655,0.2445,1.0,10,2.0,5,3,1,0.03,1,0.6,1.0,1.75,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_1.75_4,1a2fb07c7c78442eb27b07d62bdf2f2b,acled_event_text_conflict_threshold_change,False,False,True,True,False,1.75,4,event_type,0.4459,778,0.3348,0.4091,0.1837,0.2535,0.146,0.1154,0.0517,0.0714,0.8,10,0.0,1,7,5,0.01,0,0.8,0.6,1.75,4,event_type,2025,True
acled_event_text_conflict_threshold_change_1.75_5,0df20cd4e7d646e79a0c9b25e6867c0f,acled_event_text_conflict_threshold_change,False,False,True,True,False,1.75,5,event_type,0.4074,778,0.3115,0.3061,0.3061,0.3061,0.1917,0.1852,0.1724,0.1786,1.0,1,0.0,5,7,5,0.01,0,0.6,1.0,1.75,5,event_type,2025,True
acled_event_text_all_threshold_change_pca_1.75_4,bb20a16a27824ea380630edd28f8692a,acled_event_text_all_threshold_change,False,False,True,False,True,1.75,4,event_type,0.4688,60,0.3226,0.3261,0.3061,0.3158,0.2392,0.2222,0.3103,0.259,0.6,10,2.0,3,5,5,0.01,1,1.0,0.8,1.75,4,event_type,2025,True
acled_event_text_all_threshold_change_1.75_4,cb5817362b3e4d32bb318218ada0ccb4,acled_event_text_all_threshold_change,False,False,True,False,False,1.75,4,event_type,0.4102,778,0.3265,0.25,0.449,0.3212,0.1385,0.1351,0.5172,0.2143,1.0,10,2.0,1,7,0,0.01,3,1.0,0.8,1.75,4,event_type,2025,True
acled_event_text_all_threshold_change_pca_1.75_5,c68089799444477d9f40c981974f4fa1,acled_event_text_all_threshold_change,False,False,True,False,True,1.75,5,event_type,0.5039,60,0.351,0.5,0.2653,0.3467,0.2315,0.303,0.1724,0.2198,1.0,1,1.0,5,3,5,0.01,1,0.8,0.6,1.75,5,event_type,2025,True
acled_event_text_all_threshold_change_1.75_5,a8b3607a572b4fa69f0516f68201533f,acled_event_text_all_threshold_change,False,False,True,False,False,1.75,5,event_type,0.2388,778,0.3402,0.2217,0.9184,0.3571,0.1728,0.1394,0.9828,0.2441,1.0,10,2.0,5,3,1,0.03,1,0.6,1.0,1.75,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_2_4,811dcb0e9d6d4e029cb70199472da848,acled_sub_text_conflict_threshold_change,False,False,True,True,False,2.0,4,sub_event_type,0.4538,796,0.3266,0.5,0.1591,0.2414,0.1613,0.5,0.0588,0.1053,0.8,5,1.0,3,5,0,0.01,0,1.0,0.8,2.0,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_2_5,6a2eb73a699a4f1cb6564a04f3a3feb7,acled_sub_text_conflict_threshold_change,False,False,True,True,False,2.0,5,sub_event_type,0.4419,796,0.3218,0.4,0.1818,0.25,0.1375,0.25,0.0196,0.0364,0.8,10,0.0,1,7,5,0.01,0,0.8,0.6,2.0,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_2_4,7c50d903e2c14a4ab69476ae9fc4ad05,acled_sub_text_all_threshold_change,False,False,True,False,True,2.0,4,sub_event_type,0.3589,78,0.2704,0.2642,0.3182,0.2887,0.1833,0.193,0.2157,0.2037,0.6,10,0.1,1,5,0,0.05,3,0.8,1.0,2.0,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_2_4,6b2c5b842efc4d468519a576c6f23ef6,acled_sub_text_all_threshold_change,False,False,True,False,False,2.0,4,sub_event_type,0.3798,796,0.3278,0.2313,0.7727,0.356,0.1348,0.1246,0.8431,0.2172,1.0,10,2.0,1,7,0,0.01,3,1.0,0.8,2.0,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_2_5,153faad7d19848f284b9ab58a6f40bf2,acled_sub_text_all_threshold_change,False,False,True,False,True,2.0,5,sub_event_type,0.3882,78,0.2601,0.2333,0.3182,0.2692,0.1559,0.1474,0.2745,0.1918,1.0,10,2.0,1,7,5,0.03,5,0.8,1.0,2.0,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_2_5,07a6ec16426b48ec9e273383901d3253,acled_sub_text_all_threshold_change,False,False,True,False,False,2.0,5,sub_event_type,0.3711,796,0.3278,0.2244,0.7955,0.35,0.1348,0.1268,0.8824,0.2217,1.0,10,2.0,1,7,0,0.01,3,1.0,0.8,2.0,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_2_4,27e0f0e610fe4a9fbc4a00f02c139b86,acled_event_text_conflict_threshold_change,False,False,True,True,False,2.0,4,event_type,0.4586,778,0.3085,0.4667,0.1591,0.2373,0.1742,0.3636,0.0784,0.129,1.0,1,0.0,5,7,5,0.01,0,0.6,1.0,2.0,4,event_type,2025,True
acled_event_text_conflict_threshold_change_2_5,a2a496921e8f4b73bd4b92b77e618374,acled_event_text_conflict_threshold_change,False,False,True,True,False,2.0,5,event_type,0.4449,778,0.277,0.3182,0.1591,0.2121,0.1583,0.16,0.0784,0.1053,0.6,10,1.0,1,5,5,0.1,3,0.8,0.8,2.0,5,event_type,2025,True
acled_event_text_all_threshold_change_pca_2_4,8abab7fdf09d4042a42a29911c860493,acled_event_text_all_threshold_change,False,False,True,False,True,2.0,4,event_type,0.3548,60,0.2546,0.2857,0.3636,0.32,0.166,0.1449,0.1961,0.1667,0.6,10,2.0,1,7,0,0.05,0,0.8,1.0,2.0,4,event_type,2025,True
acled_event_text_all_threshold_change_2_4,40a34ab7acb54eee8ab9a8ac716bb00e,acled_event_text_all_threshold_change,False,False,True,False,False,2.0,4,event_type,0.3602,778,0.3199,0.2089,0.75,0.3267,0.1339,0.1202,0.8627,0.211,1.0,10,2.0,1,7,0,0.01,3,1.0,0.8,2.0,4,event_type,2025,True
acled_event_text_all_threshold_change_pca_2_5,a107d45709244b42824f2b0856599ad6,acled_event_text_all_threshold_change,False,False,True,False,True,2.0,5,event_type,0.4599,60,0.3123,0.3659,0.3409,0.3529,0.1966,0.2708,0.2549,0.2626,0.6,5,1.0,1,5,1,0.01,5,0.8,1.0,2.0,5,event_type,2025,True
acled_event_text_all_threshold_change_2_5,6445e574cf2845eca8a70d9e7611a711,acled_event_text_all_threshold_change,False,False,True,False,False,2.0,5,event_type,0.3694,778,0.3431,0.2174,0.9091,0.3509,0.1365,0.1165,0.8431,0.2048,1.0,5,1.0,5,3,5,0.01,5,0.6,1.0,2.0,5,event_type,2025,True
acled_sub_text_conflict_threshold_change_2.5_4,d0d2e1dbd45c4480afbc1d68f5da4b86,acled_sub_text_conflict_threshold_change,False,False,True,True,False,2.5,4,sub_event_type,0.5342,796,0.2878,1.0,0.0645,0.1212,0.1476,0.3333,0.05,0.087,1.0,1,1.0,5,5,5,0.01,0,1.0,1.0,2.5,4,sub_event_type,2025,True
acled_sub_text_conflict_threshold_change_2.5_5,214a9a8e6b1549509f8f29d8377dcb08,acled_sub_text_conflict_threshold_change,False,False,True,True,False,2.5,5,sub_event_type,0.4846,796,0.2466,0.3077,0.129,0.1818,0.1499,0.6667,0.05,0.093,0.6,1,1.0,1,3,1,0.05,3,0.8,0.8,2.5,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_2.5_4,c72f058829564ef0a549ddd430c28822,acled_sub_text_all_threshold_change,False,False,True,False,True,2.5,4,sub_event_type,0.3622,78,0.2222,0.3333,0.1613,0.2174,0.2167,0.6667,0.05,0.093,0.6,5,0.1,5,7,5,0.03,3,0.6,0.8,2.5,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_2.5_4,937cb6726705400ca090d712ac70d6fe,acled_sub_text_all_threshold_change,False,False,True,False,False,2.5,4,sub_event_type,0.3948,796,0.1879,0.1458,0.2258,0.1772,0.1548,0.1463,0.15,0.1481,0.8,10,0.0,5,7,1,0.01,1,1.0,0.8,2.5,4,sub_event_type,2025,True
acled_sub_text_all_threshold_change_pca_2.5_5,7d6ad696af434b5c8c6d48ab22ce7c91,acled_sub_text_all_threshold_change,False,False,True,False,True,2.5,5,sub_event_type,0.0922,78,0.186,0.1684,0.5161,0.254,0.2053,0.1584,0.4,0.227,0.8,1,0.1,3,7,5,0.05,5,0.8,0.8,2.5,5,sub_event_type,2025,True
acled_sub_text_all_threshold_change_2.5_5,fe10105b01f44cdeb2015ee109c335b2,acled_sub_text_all_threshold_change,False,False,True,False,False,2.5,5,sub_event_type,0.1375,796,0.1833,0.1429,0.3226,0.198,0.1891,0.1389,0.375,0.2027,1.0,10,0.1,5,5,5,0.1,3,0.6,0.8,2.5,5,sub_event_type,2025,True
acled_event_text_conflict_threshold_change_2.5_4,cb1f0dee4084477896d89c15241cd52a,acled_event_text_conflict_threshold_change,False,False,True,True,False,2.5,4,event_type,0.5371,778,0.2537,1.0,0.0323,0.0625,0.181,0.4,0.05,0.0889,1.0,10,0.1,3,3,1,0.01,0,0.8,0.8,2.5,4,event_type,2025,True
acled_event_text_conflict_threshold_change_2.5_5,269be8d4f6e04d51afc05c47bf60cdb0,acled_event_text_conflict_threshold_change,False,False,True,True,False,2.5,5,event_type,0.5374,778,0.2658,1.0,0.0645,0.1212,0.1771,0.0,0.0,0.0,0.6,10,0.0,1,7,1,0.01,3,1.0,1.0,2.5,5,event_type,2025,True
acled_event_text_all_threshold_change_pca_2.5_4,7b3a61d0bff34644b8c81e344e91d176,acled_event_text_all_threshold_change,False,False,True,False,True,2.5,4,event_type,0.4208,60,0.2119,0.2727,0.1935,0.2264,0.2066,0.5,0.15,0.2308,0.6,1,1.0,3,7,1,0.01,3,0.8,0.6,2.5,4,event_type,2025,True
acled_event_text_all_threshold_change_2.5_4,cb6dab20d79140078dd03729a74a6eaf,acled_event_text_all_threshold_change,False,False,True,False,False,2.5,4,event_type,0.0476,778,0.1881,0.16,0.3871,0.2264,0.1496,0.1513,0.45,0.2264,1.0,1,1.0,5,7,5,0.1,1,0.6,0.6,2.5,4,event_type,2025,True
acled_event_text_all_threshold_change_pca_2.5_5,e62cd411b4df4843a6ea9cff156dc7d7,acled_event_text_all_threshold_change,False,False,True,False,True,2.5,5,event_type,0.2643,60,0.2042,0.2051,0.5161,0.2936,0.2173,0.1791,0.3,0.2243,0.8,5,1.0,5,3,1,0.05,1,0.8,0.8,2.5,5,event_type,2025,True
acled_event_text_all_threshold_change_2.5_5,1993b5f31dbf4693837ec4627ee10f70,acled_event_text_all_threshold_change,False,False,True,False,False,2.5,5,event_type,0.248,778,0.1685,0.1444,0.4194,0.2149,0.1642,0.1481,0.4,0.2162,0.8,1,0.0,5,3,5,0.03,5,1.0,0.6,2.5,5,event_type,2025,True
acled_sub_food_rain_text_conflict_threshold_change_pca_1.6_4,84da8ab928544f00bdd2fb1ecf4664b1,acled_sub_food_rain_text_conflict_threshold_change,True,True,True,True,True,1.6,4,sub_event_type,0.4612,56,0.3581,0.3235,0.4231,0.3667,0.2599,0.1973,0.4677,0.2775,0.8,10,2.0,3,3,5,0.01,5,0.8,0.8,1.6,4,sub_event_type,2025,True
acled_sub_food_rain_text_conflict_threshold_change_1.6_4,cf0f7b76c4cf45d98d80e49d0c8bd542,acled_sub_food_rain_text_conflict_threshold_change,True,True,True,True,False,1.6,4,sub_event_type,0.5081,800,0.318,0.5385,0.1346,0.2154,0.2162,0.3333,0.0161,0.0308,0.8,10,2.0,1,5,1,0.01,5,0.8,1.0,1.6,4,sub_event_type,2025,True
acled_sub_food_rain_text_conflict_threshold_change_pca_1.6_5,6d5864ff4f184c71977299ddd9191fd6,acled_sub_food_rain_text_conflict_threshold_change,True,True,True,True,True,1.6,5,sub_event_type,0.4246,56,0.3893,0.3279,0.3846,0.354,0.2265,0.1887,0.4839,0.2715,1.0,10,2.0,1,7,0,0.01,3,1.0,0.8,1.6,5,sub_event_type,2025,True
acled_sub_food_rain_text_conflict_threshold_change_1.6_5,36249429357d4fd8b5933530d81dc3ed,acled_sub_food_rain_text_conflict_threshold_change,True,True,True,True,False,1.6,5,sub_event_type,0.4495,800,0.318,0.4194,0.25,0.3133,0.2162,0.2245,0.1774,0.1982,0.8,10,2.0,1,5,1,0.01,5,0.8,1.0,1.6,5,sub_event_type,2025,True
acled_sub_food_rain_text_all_threshold_change_pca_1.6_4,63110687840d41869e1a2daf2cf5c143,acled_sub_food_rain_text_all_threshold_change,True,True,True,False,True,1.6,4,sub_event_type,0.3042,82,0.2764,0.2689,0.6154,0.3743,0.213,0.1773,0.5806,0.2717,0.6,5,2.0,1,5,1,0.05,1,0.6,0.6,1.6,4,sub_event_type,2025,True
acled_sub_food_rain_text_all_threshold_change_1.6_4,0ccf4e0d3f214330987d3ded1b0e1d2d,acled_sub_food_rain_text_all_threshold_change,True,True,True,False,False,1.6,4,sub_event_type,0.2343,800,0.3161,0.2683,0.8462,0.4074,0.1627,0.15,0.871,0.2559,1.0,10,2.0,5,5,0,0.03,1,1.0,1.0,1.6,4,sub_event_type,2025,True
acled_sub_food_rain_text_all_threshold_change_pca_1.6_5,6123c818450b40129d9465258e9874cc,acled_sub_food_rain_text_all_threshold_change,True,True,True,False,True,1.6,5,sub_event_type,0.4363,82,0.3306,0.3188,0.4231,0.3636,0.199,0.2105,0.4516,0.2872,0.8,10,0.0,1,7,5,0.01,0,0.8,0.6,1.6,5,sub_event_type,2025,True
acled_sub_food_rain_text_all_threshold_change_1.6_5,98a472f1e6964d33b62b4fe82db50d68,acled_sub_food_rain_text_all_threshold_change,True,True,True,False,False,1.6,5,sub_event_type,0.3773,800,0.3538,0.2529,0.8269,0.3874,0.1776,0.1532,0.9516,0.264,0.8,10,2.0,1,5,1,0.01,5,0.8,1.0,1.6,5,sub_event_type,2025,True
acled_event_food_rain_text_conflict_threshold_change_pca_1.6_4,51a92afa549c43a3871af2e2370886cb,acled_event_food_rain_text_conflict_threshold_change,True,True,True,True,True,1.6,4,event_type,0.4665,38,0.331,0.3478,0.3077,0.3265,0.2064,0.2056,0.3548,0.2604,1.0,10,2.0,1,7,0,0.01,3,1.0,0.8,1.6,4,event_type,2025,True
acled_event_food_rain_text_conflict_threshold_change_1.6_4,e352bc62a5a84fdda393cad4f1fdb7f0,acled_event_food_rain_text_conflict_threshold_change,True,True,True,True,False,1.6,4,event_type,0.4361,782,0.3182,0.2917,0.2692,0.28,0.2267,0.2535,0.2903,0.2707,1.0,10,2.0,3,7,1,0.01,1,0.6,0.6,1.6,4,event_type,2025,True
